Referencia;Nome;Categoria;Preco;Imagem;Preco Final;Id Categoria;Ativo
PROD7780;Pisca FRT/ESQ, MALAGUTI (DUNE 125 / DUNE 125 X BLACK EDITION);  Piscas ;0;https://motoxpert.pt/web/image/product.template/10128/image?unique=2f85c24;0;71;1
PROD7782;Pisca FRT/DRT, MALAGUTI (DUNE 125 / DUNE 125 X BLACK EDITION);  Piscas ;36,59;https://motoxpert.pt/web/image/product.template/10127/image?unique=2f85c24;45,0057;71;1
PROD7785;Pisca TRAS/ESQ, MALAGUTI (DUNE 125 / DUNE 125 X BLACK EDITION);  Piscas ;0;https://motoxpert.pt/web/image/product.template/10126/image?unique=2f85c24;0;71;1
PROD7784;Pisca TRAS/DRT, MALAGUTI (DUNE 125 / DUNE 125 X BLACK EDITION);  Piscas ;0;https://motoxpert.pt/web/image/product.template/10125/image?unique=2f85c24;0;71;1
PROD7787;Pisca TRAS/ESQ, MALAGUTI (XSM 125 / XTM 125 / RST 125 / MONTE PRO 125);  Piscas ;0;https://motoxpert.pt/web/image/product.template/10124/image?unique=2f85c24;0;71;1
PROD7786;Pisca TRAS/DRT, MALAGUTI (XSM 125 / XTM 125 / RST 125 / MONTE PRO 125);  Piscas ;0;https://motoxpert.pt/web/image/product.template/10122/image?unique=2f85c24;0;71;1
PROD7783;Pisca FRT/DRT, MALAGUTI (XSM 125 / XTM 125 / RST 125 / MONTE PRO 125);  Piscas ;0;https://motoxpert.pt/web/image/product.template/10121/image?unique=2f85c24;0;71;1
PROD7781;Pisca FRT/DRT, MALAGUTI (XSM 125 / XTM 125 / RST 125 / MONTE PRO 125);  Piscas ;0;https://motoxpert.pt/web/image/product.template/10120/image?unique=2f85c24;0;71;1
P4233;Pisca FRT, KINROAD (XT125-16);  Piscas ;27,06;https://motoxpert.pt/web/image/product.template/7729/image?unique=d0c8a04;33,2838;71;1
P.31.0023;SECMA : PISCAS FRENTE  EXTREME 500/F16 ;  Piscas ;33,87;https://motoxpert.pt/web/image/product.template/4034/image?unique=2f85c24;41,6601;71;1
PROC000248;Piscas TRAS (ESQ/DRT), YAMASAKI;  Piscas ;12,2;https://motoxpert.pt/web/image/product.template/1992/image?unique=2f85c24;15,006;71;1
P.13.0181;Vidro do Pisca TRAS ESQ, ADVENTURE;  Piscas ;8,54;https://motoxpert.pt/web/image/product.template/1733/image?unique=d0c8a04;10,5042;71;1
P.13.0182;Vidro do Pisca TRAS DRT, ADVENTURE;  Piscas ;8,54;https://motoxpert.pt/web/image/product.template/1732/image?unique=78b6728;10,5042;71;1
P.13.0168;Pisca TRAS (ESQ/DRT) (redondo, LARANJA), BUGGY/KART-CROSS (?);  Piscas ;20,33;https://motoxpert.pt/web/image/product.template/1627/image?unique=b58509e;25,0059;71;1
P.13.0112;Pisca TRAS (ESQ/DRT), GTR250   ;  Piscas ;12,2;https://motoxpert.pt/web/image/product.template/1626/image?unique=d0c8a04;15,006;71;1
P.13.0169;Piscas FRT (ESQ), TRAS (DRT) YAMASAKI;  Piscas ;12,2;https://motoxpert.pt/web/image/product.template/1624/image?unique=55af0b9;15,006;71;1
P.13.0172;Piscas FRT (ESQ/DRT), 24V, TROTINETE CLASSIC;  Piscas ;4,07;https://motoxpert.pt/web/image/product.template/1623/image?unique=55af0b9;5,0061;71;1
P.13.0170;Piscas FRT (DRT), TRAS (ESQ) YAMASAKI;  Piscas ;12,2;https://motoxpert.pt/web/image/product.template/1622/image?unique=55af0b9;15,006;71;1
P.13.0071;Pisca FRT ESQ / TRAS DRT, GORILLA/MONKEY / UNIVERSAL;  Piscas ;11,38;https://motoxpert.pt/web/image/product.template/1621/image?unique=d0c8a04;13,9974;71;1
P.13.0030;Pisca FRT ESQ Viper  ;  Piscas ;11,38;https://motoxpert.pt/web/image/product.template/1619/image?unique=4f89d1d;13,9974;71;1
P.13.0152;Pisca FRT ESQ / TRAS DRT, BUBBLY;  Piscas ;11,38;https://motoxpert.pt/web/image/product.template/1618/image?unique=55af0b9;13,9974;71;1
P.13.0159;Pisca FRT ESQ, JONWAY (PREDATOR (A));  Piscas ;16,26;https://motoxpert.pt/web/image/product.template/1617/image?unique=b0ad865;19,9998;71;1
P.13.0028;Pisca FRT ESQ, PREDATOR (C);  Piscas ;39,84;https://motoxpert.pt/web/image/product.template/1616/image?unique=d0c8a04;49,0032;71;1
P.13.0012;Pisca FRT ESQ Explorer  ;  Piscas ;20,33;https://motoxpert.pt/web/image/product.template/1615/image?unique=4f89d1d;25,0059;71;1
P.13.0111;Pisca FRT ESQ/DRT, GTR250   ;  Piscas ;12,2;https://motoxpert.pt/web/image/product.template/1614/image?unique=b58509e;15,006;71;1
P.13.0008;Pisca FRT ESQ, COMP. JONWAY (FUN RACER / SHOTGUN) / CPI, Rieju, Explorer, Generic, Ride, Keeway / UNIVERSAL;  Piscas ;12,2;https://motoxpert.pt/web/image/product.template/1613/image?unique=3154f53;15,006;71;1
P.13.0153;Pisca FRT ESQ CUB;  Piscas ;20,33;https://motoxpert.pt/web/image/product.template/1612/image?unique=52f9701;25,0059;71;1
P.13.0026;Pisca FRT ESQ, CITY RUNNER, ADVENTURE;  Piscas ;14,63;https://motoxpert.pt/web/image/product.template/1611/image?unique=4f89d1d;17,9949;71;1
P.13.0089;Pisca TRAS DRT XOR 125;  Piscas ;29,73;https://motoxpert.pt/web/image/product.template/1610/image?unique=b0ad865;36,5679;71;1
P.13.0031;Pisca FRT DRT Viper  ;  Piscas ;11,38;https://motoxpert.pt/web/image/product.template/1609/image?unique=b0ad865;13,9974;71;1
P.13.0151;Pisca FRT DRT / TRAS ESQ, BUBBLY;  Piscas ;11,38;https://motoxpert.pt/web/image/product.template/1608/image?unique=d0c8a04;13,9974;71;1
P.13.0160;Pisca FRT DRT, JONWAY (PREDATOR (A));  Piscas ;16,26;https://motoxpert.pt/web/image/product.template/1607/image?unique=b0ad865;19,9998;71;1
P.13.0029;Pisca FRT DRT, PREDATOR (C);  Piscas ;39,84;https://motoxpert.pt/web/image/product.template/1606/image?unique=52d8e89;49,0032;71;1
P.13.0013;Pisca FRT DRT Explorer  ;  Piscas ;20,33;https://motoxpert.pt/web/image/product.template/1605/image?unique=b0ad865;25,0059;71;1
P.13.0154;Pisca FRT DRT CUB;  Piscas ;20,33;https://motoxpert.pt/web/image/product.template/1604/image?unique=52f9701;25,0059;71;1
P7357;Lampada p/ Farol, GUEWER (ZWD-TT);  Lâmpadas ;4,47;https://motoxpert.pt/web/image/product.template/10458/image?unique=8fe61dd;5,4981;72;1
P.19.0025;Leds Indicadores do Quadrante, T-REX, V-RAPTOR  ;  Lâmpadas ;19,51;https://motoxpert.pt/web/image/product.template/2477/image?unique=55af0b9;23,9973;72;1
P.19.0036;KIT - Vidro + Lampada/Luz do Neutro/Ponto-Morto (V1), GORILLA;  Lâmpadas ;11,38;https://motoxpert.pt/web/image/product.template/2476/image?unique=2a243ec;13,9974;72;1
P.13.0193;Lampada do Farolim 12V5W/21W STOP/PRESENÇA;  Lâmpadas ;0,81;https://motoxpert.pt/web/image/product.template/1653/image?unique=bc6881f;0,9963;72;1
P.13.0195;Lampada minimo 4w;  Lâmpadas ;0,81;https://motoxpert.pt/web/image/product.template/1652/image?unique=bc6881f;0,9963;72;1
P.13.0201;Lampada H1 12v 55w PHIlips;  Lâmpadas ;13,01;https://motoxpert.pt/web/image/product.template/1538/image?unique=bc6881f;16,0023;72;1
P.13.0020;Lampada do Pisca FRT 12V10W LARANJA;  Lâmpadas ;0,8;https://motoxpert.pt/web/image/product.template/1537/image?unique=bc6881f;0,984;72;1
P.13.0023;Lampada 12V5W S/ CASQUILHO T10;  Lâmpadas ;1,46;https://motoxpert.pt/web/image/product.template/1534/image?unique=bc6881f;1,7958;72;1
P.13.0138;LAMPADA 12V/3W S/ CASQUILHO;  Lâmpadas ;2,6;https://motoxpert.pt/web/image/product.template/1533/image?unique=bc6881f;3,198;72;1
P5945;Lampada 12V 35/35W (H4), BULLIT (HERO / SPIRIT) / UNIVERSAL;  Lâmpadas ;4,47;https://motoxpert.pt/web/image/product.template/9538/image?unique=cb0d7d3;5,4981;72;1
P.19.0052;KIT - Vidro + Lampada/ luz da marcha atrás, ATV90/110/125;  Lâmpadas ;0,81;https://motoxpert.pt/web/image/product.template/2478/image?unique=30db481;0,9963;72;1
P506;KIT - Vidro + Lampada/Luz do Neutro/Ponto-Morto, ATV90/110/125;  Lâmpadas ;7,32;https://motoxpert.pt/web/image/product.template/4518/image?unique=80d974e;9,0036;72;1
P.13.0019;Lampada do Farol S2 / BA20D 12V 35/35W / HERO;  Lâmpadas ;4,06;https://motoxpert.pt/web/image/product.template/1536/image?unique=2068eeb;4,9938;72;1
P.13.0022;Lampada  12V 10/10W, TOX (SPEEDBIRD A110) / ATV90/110;  Lâmpadas ;1,54;https://motoxpert.pt/web/image/product.template/1532/image?unique=a546352;1,8942;72;1
P4236;Lampada T13, 10W;  Lâmpadas ;1,46;https://motoxpert.pt/web/image/product.template/7862/image?unique=7a71603;1,7958;72;1
P4237;Lampada 40V, 10W;  Lâmpadas ;1,33;https://motoxpert.pt/web/image/product.template/7428/image?unique=d0c8a04;1,6359;72;1
P4238;Lampada 40V, 3W;  Lâmpadas ;0;https://motoxpert.pt/web/image/product.template/7861/image?unique=2f85c24;0;72;1
P4239;Lampada 56V, 3W;  Lâmpadas ;2,6;https://motoxpert.pt/web/image/product.template/7860/image?unique=572fd5f;3,198;72;1
P4240;Lampada 56V, 10/5W;  Lâmpadas ;2,6;https://motoxpert.pt/web/image/product.template/7427/image?unique=55af0b9;3,198;72;1
P4241;Lampada 56V, 18/18W;  Lâmpadas ;2,6;https://motoxpert.pt/web/image/product.template/7426/image?unique=55af0b9;3,198;72;1
P4242;Lampada do Pisca FRT 12V10W ;  Lâmpadas ;0,8;https://motoxpert.pt/web/image/product.template/7425/image?unique=bc6881f;0,984;72;1
P4243;Lampada 12V, 5W;  Lâmpadas ;0,95;https://motoxpert.pt/web/image/product.template/7859/image?unique=bc6881f;1,1685;72;1
P4245;Lampada 12V, 21W;  Lâmpadas ;0,95;https://motoxpert.pt/web/image/product.template/7857/image?unique=bc6881f;1,1685;72;1
P4249;Lampada 40V, 3W, laranja;  Lâmpadas ;0,81;https://motoxpert.pt/web/image/product.template/7422/image?unique=55af0b9;0,9963;72;1
P5988;Lampada do Farol S2 / BA20D 12V 45/40W;  Lâmpadas ;5,65;https://motoxpert.pt/web/image/product.template/9513/image?unique=bc6881f;6,9495;72;1
P6721;"Lampada Bosch ""Pure Light"" H4 12V, 60/55W";  Lâmpadas ;4,47;https://motoxpert.pt/web/image/product.template/9088/image?unique=bc6881f;5,4981;72;1
3400127;Quadrante, NECO (TUSCANO 125);  Quadrantes E Manómetros ;105,69;https://motoxpert.pt/web/image/product.template/18915/image?unique=b54fdad;129,9987;73;1
P7105;Quadrante, GUEWER (ZWD-ZGL);  Quadrantes E Manómetros ;0;https://motoxpert.pt/web/image/product.template/11092/image?unique=73759ef;0;73;1
P.19.0048;Quadrante / Conta-Kms (70km/h), GORILLA/MONKEY;  Quadrantes E Manómetros ;73,17;https://motoxpert.pt/web/image/product.template/3002/image?unique=2f85c24;89,9991;73;1
P.19.0028;Quadrante XY500 GK (4x4)  ;  Quadrantes E Manómetros ;121,14;https://motoxpert.pt/web/image/product.template/2582/image?unique=5683b22;149,0022;73;1
P.19.0041;Quadrante, JONWAY (VICTORIA);  Quadrantes E Manómetros ;61,71;https://motoxpert.pt/web/image/product.template/2581/image?unique=57483c4;75,9033;73;1
P.19.0005;Quadrante, JONWAY (VIPER);  Quadrantes E Manómetros ;64,39;https://motoxpert.pt/web/image/product.template/2580/image?unique=57483c4;79,1997;73;1
P.19.0044;Quadrante (completo), SKYTEAM (ST50/90 PBR);  Quadrantes E Manómetros ;60,98;https://motoxpert.pt/web/image/product.template/2579/image?unique=c509261;75,0054;73;1
P.19.0011;Quadrante, JONWAY (SHOTGUN 50) ;  Quadrantes E Manómetros ;48,78;https://motoxpert.pt/web/image/product.template/2578/image?unique=57483c4;59,9994;73;1
P.19.0010;Quadrante, JONWAY (SHOTGUN 125);  Quadrantes E Manómetros ;48,78;https://motoxpert.pt/web/image/product.template/2577/image?unique=57483c4;59,9994;73;1
P.19.0006;Quadrante, JONWAY (PREDATOR 125);  Quadrantes E Manómetros ;81,26;https://motoxpert.pt/web/image/product.template/2576/image?unique=57483c4;99,9498;73;1
34100-21H00;Quadrante (O Pequeno), T-REX, V-RAPTOR  ;  Quadrantes E Manómetros ;69,11;https://motoxpert.pt/web/image/product.template/2575/image?unique=c509261;85,0053;73;1
P.19.0046;Quadrante, MIKILON / ATV ?;  Quadrantes E Manómetros ;60,98;https://motoxpert.pt/web/image/product.template/2574/image?unique=b03d111;75,0054;73;1
P.19.0019;Quadrante (KMS) Dazon 1100  ;  Quadrantes E Manómetros ;60,98;https://motoxpert.pt/web/image/product.template/2573/image?unique=5683b22;75,0054;73;1
P.19.0013;Quadrante, TBM (GTS 250);  Quadrantes E Manómetros ;60,98;https://motoxpert.pt/web/image/product.template/2572/image?unique=5683b22;75,0054;73;1
P.19.0002;Quadrante, JONWAY (FUN RACER 50 4T);  Quadrantes E Manómetros ;52,85;https://motoxpert.pt/web/image/product.template/2571/image?unique=55af0b9;65,0055;73;1
P.19.0003;Quadrante, JONWAY (FUN RACER 50 2T);  Quadrantes E Manómetros ;52,85;https://motoxpert.pt/web/image/product.template/2570/image?unique=55af0b9;65,0055;73;1
P.19.0004;Quadrante, JONWAY (FUN RACER 125) ;  Quadrantes E Manómetros ;52,85;https://motoxpert.pt/web/image/product.template/2569/image?unique=55af0b9;65,0055;73;1
P.19.0009;Quadrante, JONWAY (EXPLORER);  Quadrantes E Manómetros ;52,85;https://motoxpert.pt/web/image/product.template/2568/image?unique=57483c4;65,0055;73;1
P.19.0038;Quadrante, YIANXIANG (CUB);  Quadrantes E Manómetros ;52,85;https://motoxpert.pt/web/image/product.template/2567/image?unique=c509261;65,0055;73;1
34100-14G00;Quadrante, SKYTEAM (SKYMAX/DAX 110-125);  Quadrantes E Manómetros ;73,17;https://motoxpert.pt/web/image/product.template/2566/image?unique=c509261;89,9991;73;1
34100-15G00;Quadrante / Conta-Kms (120km/h), GORILLA/MONKEY;  Quadrantes E Manómetros ;39,84;https://motoxpert.pt/web/image/product.template/2565/image?unique=d0c8a04;49,0032;73;1
P.19.0008;Quadrante, JONWAY (CITY RUNNER);  Quadrantes E Manómetros ;52,85;https://motoxpert.pt/web/image/product.template/2564/image?unique=57483c4;65,0055;73;1
P.19.0040;Quadrante, KAZUMA / XINYANG ATV 500 4X4;  Quadrantes E Manómetros ;121,14;https://motoxpert.pt/web/image/product.template/2563/image?unique=71a6db4;149,0022;73;1
P.19.0045;Quadrante, ATV 250 UTV;  Quadrantes E Manómetros ;60,98;https://motoxpert.pt/web/image/product.template/2562/image?unique=5683b22;75,0054;73;1
P.19.0033;Quadrante, ATV150/250;  Quadrantes E Manómetros ;60,98;https://motoxpert.pt/web/image/product.template/2561/image?unique=5683b22;75,0054;73;1
P.19.0012;Quadrante, JONWAY (ADVENTURE);  Quadrantes E Manómetros ;48,78;https://motoxpert.pt/web/image/product.template/2560/image?unique=d0c8a04;59,9994;73;1
P.19.0017;Manometro da temperatura Dazon 1100  ;  Quadrantes E Manómetros ;28,46;https://motoxpert.pt/web/image/product.template/2501/image?unique=7274e01;35,0058;73;1
P.19.0039;Aro do quadrante, SKYMAX;  Quadrantes E Manómetros ;9,76;https://motoxpert.pt/web/image/product.template/2260/image?unique=1569245;12,0048;73;1
P.13.0134;Vidro do Quadrante, JONWAY (SOLANA);  Quadrantes E Manómetros ;8,13;https://motoxpert.pt/web/image/product.template/1735/image?unique=d0c8a04;9,9999;73;1
P.13.0133;Vidro do Quadrante, JONWAY (SHOTGUN);  Quadrantes E Manómetros ;8,13;https://motoxpert.pt/web/image/product.template/1734/image?unique=d0c8a04;9,9999;73;1
37200-FT09-0000;Quadrante, Neco (Alexone 125 EFI);  Quadrantes E Manómetros ;162,56;https://motoxpert.pt/web/image/product.template/15867/image?unique=ae4fb29;199,9488;73;1
70000LMB0000;Quadrante (Completo) LAMBRETTA (V125);  Quadrantes E Manómetros ;363,87;https://motoxpert.pt/web/image/product.template/10798/image?unique=e61b38a;447,5601;73;1
XF125GY-B(G).64.1-01;Quadrante (completo) TIPO 2 (melhorado), BULLIT (HERO) ;  Quadrantes E Manómetros ;77,24;https://motoxpert.pt/web/image/product.template/9917/image?unique=6b977e4;95,0052;73;1
P.08.0204;Quadrante, Indicador de Carga da Bateria, ATV ELETRICA;  Quadrantes E Manómetros ;12,2;https://motoxpert.pt/web/image/product.template/1502/image?unique=534cca1;15,006;73;1
37200-AFAC-E000;Quadrante, NECO (AZZURO 125);  Quadrantes E Manómetros ;60,98;https://motoxpert.pt/web/image/product.template/9014/image?unique=01ac70c;75,0054;73;1
P1450;Quadrante, BUGGY / KART-CROSS (LK260);  Quadrantes E Manómetros ;97,56;https://motoxpert.pt/web/image/product.template/5357/image?unique=5683b22;119,9988;73;1
P2368;Manómetro da Gasolina, Chopper (YAMASAKI / LIFAN);  Quadrantes E Manómetros ;46,22;https://motoxpert.pt/web/image/product.template/6555/image?unique=4f8f8bf;56,8506;73;1
P2690;Plástico Cromado (cada) do Quadrante, JONWAY (PREDATOR);  Quadrantes E Manómetros ;4,47;https://motoxpert.pt/web/image/product.template/6396/image?unique=168c8ff;5,4981;73;1
P2691;Quadrante (só velocidade), SKYTEAM (ST50/90 PBR);  Quadrantes E Manómetros ;40,65;https://motoxpert.pt/web/image/product.template/6395/image?unique=c509261;49,9995;73;1
P3770;Chapa de Luzes Indicadoras do Quadrante, V-RAPTOR, T-REX ;  Quadrantes E Manómetros ;28,46;https://motoxpert.pt/web/image/product.template/7928/image?unique=55af0b9;35,0058;73;1
P1963;Comutador ESQ Símbolos Vermelhos ( sem manete nem patilha ar) Gorilla/Monkey, Skymax / Bubbly ;  Comutadores E Botões ;35,77;https://motoxpert.pt/web/image/product.template/5756/image?unique=b10bda1;43,9971;74;1
P1965;Comutador ESQ (sem manete, com patilha ar) Gorilla/Monkey, Skymax / Bubbly;  Comutadores E Botões ;35,77;https://motoxpert.pt/web/image/product.template/5754/image?unique=b10bda1;43,9971;74;1
P1966;Comutador ESQ Símbolos vermelhos (sem manete, com patilha ar) Gorilla/Monkey, Skymax / Bubbly;  Comutadores E Botões ;35,77;https://motoxpert.pt/web/image/product.template/5753/image?unique=b10bda1;43,9971;74;1
P1962;Comutador ESQ Símbolos Vermelhos (incl.manete embraiagem e patilha ar) Gorilla/Monkey, Skymax / Bubbly ;  Comutadores E Botões ;35,77;https://motoxpert.pt/web/image/product.template/5752/image?unique=aa25a03;43,9971;74;1
P1968;Botão Luzes GTS 250;  Comutadores E Botões ;39,02;https://motoxpert.pt/web/image/product.template/5751/image?unique=55af0b9;47,9946;74;1
P1967;Comutador DRT Símbolos vermelhos (incl. acelerador), GORILLA/MONKEY, SKYMAX;  Comutadores E Botões ;35,77;https://motoxpert.pt/web/image/product.template/5750/image?unique=b39a52c;43,9971;74;1
P109;Botão Selector de Velocidade (Limitador High/Low), FUNBIKE 200;  Comutadores E Botões ;8,13;https://motoxpert.pt/web/image/product.template/3293/image?unique=d0c8a04;9,9999;74;1
P108;"Botão ""ON/OFF"", FUNBIKE 200";  Comutadores E Botões ;8,13;https://motoxpert.pt/web/image/product.template/3292/image?unique=ea06f32;9,9999;74;1
P.06.0015;KIT - Comutador ESQ Predator  ;  Comutadores E Botões ;44,72;https://motoxpert.pt/web/image/product.template/1524/image?unique=e4418ee;55,0056;74;1
P.06.0013;KIT - Comutador ESQ City Runner  ;  Comutadores E Botões ;32,52;https://motoxpert.pt/web/image/product.template/1523/image?unique=e4418ee;39,9996;74;1
P.06.0014;KIT - Comutador DRT City Runner  ;  Comutadores E Botões ;48,78;https://motoxpert.pt/web/image/product.template/1521/image?unique=a311cbf;59,9994;74;1
P.06.0131;Comutador Luzes c/manete Drt. Eco500;  Comutadores E Botões ;16,26;https://motoxpert.pt/web/image/product.template/1421/image?unique=933dec5;19,9998;74;1
P.06.0168;Comutador ESQ, VITORIA;  Comutadores E Botões ;32,52;https://motoxpert.pt/web/image/product.template/1420/image?unique=e4418ee;39,9996;74;1
P.05.0170;Comutador DRT, JONWAY (PREDATOR) / LIFAN (125T-19);  Comutadores E Botões ;54,88;https://motoxpert.pt/web/image/product.template/1419/image?unique=34dc35e;67,5024;74;1
P.06.0148;Comutador esq (controla tudo) ATV300;  Comutadores E Botões ;28,46;https://motoxpert.pt/web/image/product.template/1417/image?unique=496f6e0;35,0058;74;1
P.06.0175;Comutador ESQ, ATV 250 SM TIPO 1;  Comutadores E Botões ;28,46;https://motoxpert.pt/web/image/product.template/1416/image?unique=9e47f00;35,0058;74;1
P.06.0126;Comutador ESQ ATV150/250 TIPO 2  ;  Comutadores E Botões ;28,46;https://motoxpert.pt/web/image/product.template/1415/image?unique=9e47f00;35,0058;74;1
P.06.0169;Comutador DRT, VITORIA;  Comutadores E Botões ;32,52;https://motoxpert.pt/web/image/product.template/1414/image?unique=a311cbf;39,9996;74;1
P.06.0139;COMUTADOR DRT ST125/200;  Comutadores E Botões ;40,65;https://motoxpert.pt/web/image/product.template/1413/image?unique=29c0564;49,9995;74;1
P.06.0084;Comutador DRT (incl. acelerador), GORILLA/MONKEY, SKYMAX;  Comutadores E Botões ;35,77;https://motoxpert.pt/web/image/product.template/1412/image?unique=0a4813c;43,9971;74;1
